"102900
PLN",Toyota C-HR,Faktura VAT,2018,10 208 km,1 798 cm3,Hybryda
"67500
PLN",Mercedes-Benz Klasa E W212,Do negocjacji,2012,267 000 km,2 970 cm3,Diesel
"30000
PLN",Škoda Octavia II,Do negocjacji,2012,158 800 km,2 000 cm3,Diesel
"25500
PLN",Mazda 3 II,Do negocjacji,2010,107 000 km,2 000 cm3,Benzyna
"46900
PLN",Toyota Avensis III,,2012,101 000 km,1 998 cm3,Diesel
"42900
PLN",Smart Fortwo III,,2018,2 550 km,1 000 cm3,Benzyna
"22500
PLN",Fiat Sedici,Do negocjacji,2011,153 787 km,1 600 cm3,Benzyna
"38500
PLN",Kia Picanto III,Do negocjacji,2018,12 100 km,998 cm3,Benzyna
"4999
PLN",Citroën Xsara Picasso,,2006,165 000 km,1 600 cm3,Diesel
"110000
PLN",Honda CR-V IV,Faktura VAT,2017,52 000 km,1 997 cm3,Benzyna
"84999
PLN",Audi Q5 8R,Do negocjacji,2013,175 000 km,2 000 cm3,Diesel
"41900
PLN",Jeep Grand Cherokee III,,2006,30 900 km,5 700 cm3,Benzyna+LPG
"59900
PLN",Citroën C4 Grand Picasso II,Do negocjacji,2017,69 980 km,1 997 cm3,Diesel
"299400
PLN",BMW Seria 5 G30/G31,Faktura VAT,2019,5 000 km,2 998 cm3,Benzyna
"19000
PLN",Audi A4 B7,Do negocjacji,2007,230 000 km,2 000 cm3,Diesel
"323990
PLN",BMW Seria 5 G30/G31,Faktura VAT,2018,13 376 km,2 993 cm3,Diesel
"20500
PLN",Volkswagen Polo V,,2010,173 772 km,1 200 cm3,Benzyna
"205000
PLN",Land Rover Discovery Sport,Faktura VAT,2019,15 000 km,1 997 cm3,Benzyna
"11500
PLN",Mitsubishi Colt CJ0,Do negocjacji,2003,131 123 km,1 597 cm3,Benzyna
"31900
PLN",Citroën C4 II,Do negocjacji,2014,106 000 km,1 566 cm3,Diesel
"49900
PLN",Volvo V40 II,Faktura VAT,2018,160 000 km,1 969 cm3,Diesel
"18700
PLN",Fiat Sedici,,2007,101 000 km,1 600 cm3,Benzyna
"83000
PLN",Ford Kuga II,Do negocjacji,2017,43 000 km,2 000 cm3,Benzyna
"79999
PLN",Opel Insignia B,Faktura VAT,2018,37 900 km,1 500 cm3,Benzyna
"35500
PLN",BMW Seria 1 F20/F21,"Do negocjacji, Faktura VAT",2013,195 000 km,2 000 cm3,Diesel
"34900
PLN",BMW Seria 3 E90/E91/E92/E93,Do negocjacji,2006,189 000 km,3 000 cm3,Benzyna
"28900
PLN",Toyota Auris I,Do negocjacji,2010,125 000 km,1 600 cm3,Benzyna
"11500
PLN",Toyota Avensis II,,2003,251 000 km,1 800 cm3,Benzyna
"73170
PLN",BMW Seria 5 F10/F11,Faktura VAT,2016,149 000 km,1 995 cm3,Diesel
"18200
PLN",Audi A8 D2,Do negocjacji,2000,276 000 km,3 298 cm3,Diesel
"125900
PLN",Mercedes-Benz CLA,Do negocjacji,2019,8 500 km,2 000 cm3,Benzyna
"74000
PLN",Volvo V60,Do negocjacji,2017,31 000 km,1 999 cm3,Benzyna
"9000
PLN",Volkswagen Passat B5,Do negocjacji,2004,174 000 km,1 896 cm3,Diesel
"49900
PLN",Opel Mokka,Do negocjacji,2014,60 000 km,1 400 cm3,Benzyna
"30000
PLN",BMW X3 E83,,2010,197 000 km,2 000 cm3,Diesel
"78500
PLN",BMW Seria 5 F10/F11,,2013,142 000 km,2 000 cm3,Diesel
"29800
PLN",Nissan Qashqai I,,2010,198 000 km,1 598 cm3,Benzyna
"33900
PLN",BMW Seria 5 E60/E61,Do negocjacji,2010,188 000 km,1 995 cm3,Diesel
"47900
PLN",Volkswagen Sharan II,,2011,135 000 km,2 000 cm3,Diesel
"145600
PLN",BMW X2,Faktura VAT,2019,6 980 km,1 499 cm3,Benzyna
"10500
PLN",Opel Astra H,Do negocjacji,2005,184 000 km,1 998 cm3,Benzyna
"20900
PLN",BMW Seria 3 E90/E91/E92/E93,Do negocjacji,2007,235 000 km,1 999 cm3,Diesel
"59500
PLN",Volkswagen CC,"Do negocjacji, Faktura VAT",2013,117 000 km,1 400 cm3,Benzyna
"144500
PLN",Mini Cooper S,,2019,6 100 km,1 998 cm3,Benzyna
"144500
PLN",Mini Cooper S,,2019,6 100 km,1 998 cm3,Benzyna
"72998
PLN",Kia Sportage III,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2018,22 530 km,1 591 cm3,Benzyna
"229100
PLN",BMW Seria 5 G30/G31,Faktura VAT,2019,11 914 km,1 995 cm3,Diesel
"8900
PLN",BMW Seria 3 E90/E91/E92/E93,,2006,240 000 km,2 000 cm3,Benzyna
"4950
PLN",Nissan Almera N16,Do negocjacji,2001,130 000 km,,Benzyna
"33900
PLN",Kia Ceed II,"Do negocjacji, Faktura VAT",2013,148 000 km,1 600 cm3,Diesel
"156100
PLN",BMW X2,Faktura VAT,2019,7 100 km,1 998 cm3,Benzyna
"224900
PLN",Audi A7 C7,"Do negocjacji, Faktura VAT",2016,95 000 km,3 000 cm3,Diesel
"23900
PLN",Suzuki SX4 I,Do negocjacji,2010,82 000 km,1 586 cm3,Benzyna
"115000
PLN",Mini Cooper,Faktura VAT,2019,3 664 km,1 499 cm3,Benzyna
"175700
PLN",Mercedes-Benz Klasa C W205,"Do negocjacji, Faktura VAT",2018,19 989 km,1 497 cm3,Benzyna
"31900
PLN",Audi A4 B8,,2007,214 270 km,,Diesel
"59900
PLN",Mazda 3 III,Do negocjacji,2018,44 922 km,2 488 cm3,Benzyna
"55900
PLN",Audi Q3,Do negocjacji,2012,159 100 km,2 000 cm3,Diesel
"167000
PLN",Mini Countryman,Faktura VAT,2019,3 600 km,1 499 cm3,Hybryda
"13000
PLN",Toyota Yaris II,,2006,174 475 km,998 cm3,Benzyna
"10900
PLN",Fiat Croma II,Do negocjacji,2008,220 000 km,1 900 cm3,Diesel
"57500
PLN",Renault Megane IV,"Do negocjacji, Faktura VAT",2018,7 000 km,1 461 cm3,Diesel
"33900
PLN",Audi A4 B8,Do negocjacji,2010,237 000 km,2 000 cm3,Diesel
"80000
PLN",Mercedes-Benz ML W166,,2012,218 303 km,2 143 cm3,Diesel
"22500
PLN",Nissan Qashqai I,Do negocjacji,2007,195 000 km,1 500 cm3,Diesel
"5800
PLN",Citroën C3 I,,2004,246 000 km,1 398 cm3,Diesel
"33999
PLN",Ford C-MAX II,,2015,145 000 km,1 560 cm3,Diesel
"81900
PLN",Volkswagen Touran II,Faktura VAT,2017,102 244 km,1 395 cm3,Benzyna
"35900
PLN",Nissan Qashqai I,Do negocjacji,2011,179 000 km,1 999 cm3,Diesel
"22500
PLN",Renault Laguna III,Do negocjacji,2012,280 000 km,2 000 cm3,Diesel
"65500
PLN",Kia Sportage III,Do negocjacji,2014,69 900 km,1 995 cm3,Diesel
"129900
PLN",BMW Seria 4,Do negocjacji,2017,44 000 km,1 998 cm3,Benzyna
"35900
PLN",BMW Seria 5 E60/E61,Do negocjacji,2008,230 000 km,3 000 cm3,Diesel
"58900
PLN",BMW X5 E70,Do negocjacji,2010,180 000 km,3 000 cm3,Diesel
"179900
PLN",Mercedes-Benz Klasa E W212,Do negocjacji,2009,43 000 km,6 208 cm3,Benzyna
"15900
PLN",BMW Seria 3 E46,Do negocjacji,2001,9 842 km,2 200 cm3,Benzyna
"35900
PLN",Audi A4 B8,Do negocjacji,2010,244 000 km,1 798 cm3,Benzyna
"29900
PLN",Opel Insignia A,Do negocjacji,2010,219 500 km,1 956 cm3,Diesel
"53900
PLN",Škoda Octavia III,Faktura VAT,2016,93 899 km,1 395 cm3,Benzyna
"23000
PLN",Škoda RAPID,,2014,122 566 km,1 198 cm3,Benzyna
"34900
PLN",Hyundai I30 II,,2013,95 000 km,1 400 cm3,Benzyna
"16000
PLN",Volkswagen Golf VI,Do negocjacji,2011,275 000 km,1 600 cm3,Diesel
"74900
PLN",Volvo XC 90 I,Do negocjacji,2013,118 000 km,3 192 cm3,Benzyna
"189000
PLN",Volvo XC 90 II,"Do negocjacji, Faktura VAT",2016,69 000 km,1 968 cm3,Hybryda
"154900
PLN",DS Automobiles DS 7 Crossback,Do negocjacji,2018,17 800 km,2 000 cm3,Diesel
"15300
PLN",Volvo V50,Do negocjacji,2006,237 700 km,1 960 cm3,Diesel
"22000
PLN",Škoda Fabia II,,2013,65 000 km,1 390 cm3,Benzyna
"44900
PLN",Volkswagen Touran II,Do negocjacji,2013,167 000 km,2 000 cm3,Diesel
"112000
PLN",Mini Clubman,Faktura VAT,2019,2 700 km,1 499 cm3,Benzyna
"57500
PLN",Audi A6 C7,,2012,211 000 km,2 000 cm3,Benzyna
"82900
PLN",Volkswagen Amarok,"Do negocjacji, Faktura VAT",2014,101 150 km,1 968 cm3,Diesel
"15900
PLN",Mazda 5 I,,2008,189 654 km,1 989 cm3,Benzyna
"16499
PLN",Hyundai I30 I,,2009,169 000 km,1 398 cm3,Benzyna
"27800
PLN",Citroën C4 II,Do negocjacji,2013,187 890 km,,Diesel
"60998
PLN",Dacia Duster,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2019,16 826 km,1 598 cm3,Benzyna
"33333
PLN",Opel Insignia A,Do negocjacji,2011,197 008 km,1 956 cm3,Diesel
"48900
PLN",Ford Transit Custom,,2013,223 000 km,2 200 cm3,Diesel
"53000
PLN",Renault Megane IV,,2016,42 728 km,1 198 cm3,Benzyna
"15999
PLN",Škoda Fabia II,Do negocjacji,2011,100 000 km,1 197 cm3,Benzyna
"101500
PLN",Mazda 6 III,,2018,20 000 km,1 998 cm3,Benzyna
"18500
PLN",Chevrolet Cruze,,2009,197 000 km,1 598 cm3,Benzyna
"24900
PLN",BMW Seria 5 E60/E61,Do negocjacji,2003,299 000 km,3 000 cm3,Benzyna
"16900
PLN",Fiat Croma II,Do negocjacji,2011,167 139 km,1 910 cm3,Diesel
"74999
PLN",Volkswagen Passat B8,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2016,124 000 km,1 968 cm3,Diesel
"14990
PLN",Mini Cooper,Do negocjacji,2004,197 800 km,1 600 cm3,Benzyna
"99500
PLN",Mini Clubman,"Do negocjacji, Faktura VAT",2018,1 500 km,1 995 cm3,Benzyna
"13900
PLN",BMW Seria 3 E46,Do negocjacji,2000,270 000 km,2 800 cm3,Benzyna
"104550
PLN",Mercedes-Benz GLK GLK,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2015,215 000 km,2 200 cm3,Diesel
"35900
PLN",Ford Kuga I,Do negocjacji,2011,209 000 km,2 000 cm3,Diesel
"61998
PLN",BMW Seria 3 F30/F31,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2014,113 332 km,1 995 cm3,Diesel
"6500
PLN",Opel Astra G,Do negocjacji,2002,248 000 km,1 700 cm3,Diesel
"299900
PLN",Audi A6 C8,Faktura VAT,2018,17 km,2 967 cm3,Diesel
"29900
PLN",Audi A6 C6,,2008,199 898 km,1 998 cm3,Diesel
"13900
PLN",Opel Vectra C,,2005,155 000 km,1 800 cm3,Benzyna
"66900
PLN",Kia Stonic,Faktura VAT,2019,9 300 km,1 368 cm3,Benzyna
"46900
PLN",Audi Q3,Do negocjacji,2012,207 000 km,,Diesel
"17500
PLN",Opel Astra H,Do negocjacji,2008,161 000 km,1 900 cm3,Diesel
"56800
PLN",Opel Astra K,Faktura VAT,2018,72 000 km,1 399 cm3,Benzyna
"99900
PLN",Mercedes-Benz Klasa E W212,"Do negocjacji, Faktura VAT",2013,68 000 km,1 991 cm3,Benzyna
"318800
PLN",Audi A6 C8,Faktura VAT,2018,22 km,2 967 cm3,Diesel
"429900
PLN",Mercedes-Benz Klasa E W213,Faktura VAT,2017,36 000 km,3 982 cm3,Benzyna
"42900
PLN",Škoda RAPID,"Do negocjacji, Faktura VAT",2018,23 847 km,999 cm3,Benzyna
"75900
PLN",Toyota Corolla Seria,,2019,10 km,1 600 cm3,Benzyna
"92000
PLN",Porsche Cayenne II,,2010,198 000 km,4 806 cm3,Benzyna
"42500
PLN",Honda Accord VIII,"Do negocjacji, Faktura VAT",2011,176 500 km,1 997 cm3,Benzyna
"48400
PLN",Peugeot 308 T9,Do negocjacji,2017,42 940 km,1 560 cm3,Diesel
"51600
PLN",Opel Mokka,Do negocjacji,2014,71 000 km,1 400 cm3,Benzyna
"34000
PLN",Toyota Yaris III,,2013,57 904 km,1 329 cm3,Benzyna
"45000
PLN",Audi Q5 8R,,2010,144 944 km,1 968 cm3,Diesel
"29900
PLN",Peugeot 508,Faktura VAT,2012,199 200 km,1 598 cm3,Benzyna
"22900
PLN",Citroën C4 Grand Picasso I,Do negocjacji,2012,164 543 km,1 598 cm3,Diesel
"40900
PLN",Škoda Octavia III,"Do negocjacji, Faktura VAT",2016,192 000 km,2 000 cm3,Diesel
"43000
PLN",Mercedes-Benz Klasa E W212,Do negocjacji,2009,254 800 km,1 796 cm3,Benzyna
"38998
PLN",Mercedes-Benz Klasa C W204,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2010,180 554 km,1 796 cm3,Benzyna
"102500
PLN",Volvo XC 60 I,Faktura VAT,2016,133 650 km,1 969 cm3,Diesel
"35999
PLN",Volkswagen Golf VII,Do negocjacji,2014,242 000 km,2 000 cm3,Diesel
"16400
PLN",Volkswagen Golf VI,Do negocjacji,2009,215 000 km,1 600 cm3,Diesel
"64899
PLN",Suzuki Vitara II,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2016,108 900 km,1 586 cm3,Benzyna+LPG
"60998
PLN",Dacia Duster,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2019,16 826 km,1 598 cm3,Benzyna
"45000
PLN",Opel Mokka,,2014,58 197 km,1 598 cm3,Benzyna
"14900
PLN",Mazda 2 II,Do negocjacji,2009,155 000 km,1 300 cm3,Benzyna
"185990
PLN",Audi Q5 FY,"Mo¿liwoœæ odliczenia VAT, Do negocjacji, Faktura VAT",2018,73 000 km,2 000 cm3,Benzyna
"158900
PLN",Audi A6 Allroad C7,"Mo¿liwoœæ odliczenia VAT, Do negocjacji, Faktura VAT",2016,149 600 km,3 000 cm3,Diesel
"44900
PLN",Volkswagen Passat B7,Do negocjacji,2011,143 000 km,2 000 cm3,Diesel
"52900
PLN",Mercedes-Benz Klasa C W204,,2012,134 369 km,1 796 cm3,Benzyna
"6200
PLN",Opel Corsa C,,2005,106 000 km,,Benzyna
"33000
PLN",Škoda Superb II,,2012,152 763 km,1 390 cm3,Benzyna
"219700
PLN",Mercedes-Benz GLA,"Do negocjacji, Faktura VAT",2018,3 245 km,1 991 cm3,Benzyna
"29000
PLN",Mitsubishi Pajero III,,2000,220 000 km,3 500 cm3,Benzyna
"47500
PLN",Audi A4 B8,Do negocjacji,2013,215 000 km,1 900 cm3,Diesel
"145700
PLN",Mercedes-Benz Klasa C W205,"Do negocjacji, Faktura VAT",2018,13 515 km,1 497 cm3,Benzyna
"24000
PLN",Opel Astra J,,2010,174 339 km,1 598 cm3,Benzyna
"189700
PLN",Mercedes-Benz Klasa C W205,"Do negocjacji, Faktura VAT",2018,3 030 km,1 497 cm3,Benzyna
"9600
PLN",BMW Seria 5 E39,Do negocjacji,2000,329 000 km,1 951 cm3,Diesel
"19900
PLN",Renault Grand Espace,,2009,260 000 km,2 000 cm3,Diesel
"22500
PLN",Volkswagen Golf VI,,2008,119 000 km,1 400 cm3,Benzyna
"72000
PLN",Ford Kuga II,Do negocjacji,2016,50 000 km,,Benzyna
"7500
PLN",Ford Focus Mk2,Do negocjacji,2005,230 000 km,2 000 cm3,Benzyna
"45000
PLN",Audi Q5 8R,Do negocjacji,2009,214 000 km,2 000 cm3,Benzyna
"15700
PLN",Audi A4 B7,Do negocjacji,2006,305 000 km,1 896 cm3,Diesel
"45500
PLN",BMW X1 E84,,2010,102 212 km,1 995 cm3,Diesel
"36900
PLN",Jeep Grand Cherokee III,Do negocjacji,2008,247 000 km,2 987 cm3,Diesel
"21900
PLN",Renault Megane III,Do negocjacji,2013,66 140 km,1 500 cm3,Diesel
"37998
PLN",Volkswagen Golf VII,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2016,92 208 km,1 598 cm3,Diesel
"309700
PLN",Mercedes-Benz GLC,"Do negocjacji, Faktura VAT",2018,3 042 km,2 996 cm3,Benzyna
"28999
PLN",Opel Astra J,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2015,123 498 km,1 598 cm3,Diesel
"32900
PLN",BMW Seria 7 E65/66,Do negocjacji,2007,418 000 km,3 000 cm3,Diesel
"86900
PLN",BMW Seria 7 F01,,2011,182 977 km,3 000 cm3,Diesel
"49998
PLN",Ford Mondeo Mk5,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2015,106 136 km,1 997 cm3,Diesel
"17900
PLN",Renault Scenic III,,2013,196 000 km,1 461 cm3,Diesel
"139900
PLN",BMW X2,Faktura VAT,2018,26 703 km,2 000 cm3,Benzyna
"153900
PLN",BMW Seria 5 G30/G31,Faktura VAT,2018,14 500 km,2 000 cm3,Diesel
"68000
PLN",BMW Seria 5 F10/F11,Do negocjacji,2013,150 000 km,2 000 cm3,Diesel
"99900
PLN",BMW Seria 2,Faktura VAT,2018,10 360 km,1 500 cm3,Benzyna
"188190
PLN",Jeep Grand Cherokee IV,"Mo¿liwoœæ odliczenia VAT, Do negocjacji, Faktura VAT",2017,102 500 km,2 987 cm3,Diesel
"14900
PLN",Citroën C3 II,,2012,145 000 km,1 400 cm3,Diesel
"58700
PLN",Honda CR-V IV,,2013,104 000 km,2 000 cm3,Benzyna
"26999
PLN",Hyundai ix20,,2013,90 000 km,1 582 cm3,Diesel
"239900
PLN",Jaguar F-Pace,"Do negocjacji, Faktura VAT",2018,2 710 km,1 999 cm3,Diesel
"34000
PLN",Toyota Auris I,,2011,58 337 km,1 598 cm3,Benzyna
"49999
PLN",Volvo V40 II,,2012,100 000 km,1 984 cm3,Diesel
"43900
PLN",Volkswagen Golf VII,Faktura VAT,2016,114 000 km,1 600 cm3,Diesel
"229900
PLN",Jaguar F-Pace,"Do negocjacji, Faktura VAT",2019,14 261 km,1 997 cm3,Benzyna
"31000
PLN",Audi A4 B8,,2008,191 649 km,1 798 cm3,Benzyna
"31900
PLN",Volkswagen Caddy III,,2014,268 000 km,1 600 cm3,Diesel
"16800
PLN",Ford Mondeo Mk4,"Do negocjacji, Faktura VAT",2009,220 000 km,2 000 cm3,Diesel
"2200
PLN",Ford Escort Mk7,Do negocjacji,1996,130 000 km,1 600 cm3,Benzyna+LPG
"18500
PLN",BMW X3 E83,,2004,274 000 km,2 993 cm3,Diesel
"28500
PLN",Škoda RAPID,"Do negocjacji, Faktura VAT",2016,175 000 km,1 600 cm3,Diesel
"27500
PLN",Hyundai I30 II,Do negocjacji,2013,157 000 km,1 582 cm3,Diesel
"99900
PLN",Škoda Karoq,"Do negocjacji, Faktura VAT",2019,35 457 km,1 600 cm3,Diesel
"79271
PLN",Škoda Karoq,Faktura VAT,2018,10 578 km,1 000 cm3,Benzyna
"27500
PLN",Dacia Sandero II,Faktura VAT,2016,70 008 km,1 149 cm3,Benzyna
"30500
PLN",Renault Megane III,Do negocjacji,2014,88 500 km,1 500 cm3,Diesel
"147900
PLN",Audi A5 F5,Faktura VAT,2017,73 000 km,2 000 cm3,Benzyna
"45000
PLN",Volvo XC 90 I,Do negocjacji,2008,323 000 km,4 400 cm3,Benzyna+LPG
"5000
PLN",Hyundai XG 30,Do negocjacji,2001,245 000 km,2 972 cm3,Benzyna+LPG
"155900
PLN",Tesla Model S,Do negocjacji,2014,134 000 km,,Elektryczny
"57900
PLN",Audi A4 B8,"Do negocjacji, Faktura VAT",2013,92 850 km,1 984 cm3,Benzyna
"8200
PLN",Renault Laguna II,,2005,201 000 km,1 598 cm3,Benzyna
"449900
PLN",Mercedes-Benz GLE W166,Faktura VAT,2017,22 710 km,5 461 cm3,Benzyna
"21999
PLN",Citroën DS3,Do negocjacji,2010,116 587 km,,Diesel
"48000
PLN",Opel Zafira C,,2014,108 000 km,2 000 cm3,Diesel
"37000
PLN",Audi A4 B8,Do negocjacji,2009,119 500 km,1 968 cm3,Diesel
"26500
PLN",Renault Megane III,,2015,179 000 km,1 499 cm3,Diesel
"108600
PLN",Mini Clubman,"Do negocjacji, Faktura VAT",2019,2 700 km,1 499 cm3,Benzyna
"19400
PLN",Citroën C3 Picasso,Do negocjacji,2013,132 097 km,1 560 cm3,Diesel
"47400
PLN",BMW Seria 1 F20/F21,"Do negocjacji, Faktura VAT",2016,83 000 km,1 499 cm3,Benzyna
"54900
PLN",Toyota Auris II,Faktura VAT,2016,102 120 km,1 598 cm3,Benzyna+LPG
"27800
PLN",Mercedes-Benz Klasa E W211,Do negocjacji,2006,150 251 km,1 796 cm3,Benzyna
"74900
PLN",Hyundai Tucson II,Faktura VAT,2016,113 635 km,1 685 cm3,Diesel
"184900
PLN",Toyota Land Cruiser VI,Faktura VAT,2016,53 186 km,2 755 cm3,Diesel
"59999
PLN",Toyota Sienna,,2011,154 000 km,3 500 cm3,Benzyna+LPG
"72900
PLN",Toyota RAV4 IV,,2015,90 771 km,1 998 cm3,Diesel
"69900
PLN",Toyota RAV4 IV,,2014,92 953 km,1 987 cm3,Benzyna
"51900
PLN",Opel Mokka,,2014,83 050 km,1 598 cm3,Benzyna
"63900
PLN",Kia Sportage III,,2014,109 875 km,1 591 cm3,Benzyna
"94900
PLN",Toyota RAV4 IV,,2015,32 917 km,1 987 cm3,Benzyna
"69900
PLN",Toyota Auris II,Faktura VAT,2017,34 581 km,1 598 cm3,Benzyna
"28000
PLN",BMW Seria 5 E60/E61,Do negocjacji,2009,219 000 km,1 995 cm3,Diesel
"36900
PLN",Audi Q5 8R,"Mo¿liwoœæ odliczenia VAT, Do negocjacji, Faktura VAT",2010,145 000 km,1 968 cm3,Diesel
"72900
PLN",Toyota Verso,Faktura VAT,2016,86 754 km,1 798 cm3,Benzyna
"9900
PLN",Hyundai Coupe,Do negocjacji,2004,141 000 km,,Benzyna
"45500
PLN",Opel Insignia A,Do negocjacji,2014,172 000 km,1 956 cm3,Diesel
"41900
PLN",Škoda Superb II,Do negocjacji,2015,208 000 km,1 600 cm3,Diesel
"19900
PLN",Volvo V40 II,Faktura VAT,2014,39 400 km,1 600 cm3,Diesel
"73990
PLN",Audi A3 8V,"Mo¿liwoœæ odliczenia VAT, Do negocjacji, Faktura VAT",2016,184 000 km,1 968 cm3,Diesel
"17000
PLN",Volkswagen Passat B6,,2006,220 000 km,1 968 cm3,Diesel
"335000
PLN",Audi RS4,Do negocjacji,2018,46 000 km,2 894 cm3,Benzyna
"43900
PLN",BMW X1 F48,,2015,100 000 km,2 000 cm3,Diesel
"19900
PLN",Mitsubishi Outlander II,Do negocjacji,2008,153 000 km,2 998 cm3,Benzyna+LPG
"26500
PLN",Škoda Octavia III,,2014,256 000 km,1 395 cm3,Benzyna
"39900
PLN",BMW Seria 5 F10/F11,,2014,190 000 km,2 000 cm3,Diesel
"26500
PLN",Renault Megane III,Do negocjacji,2010,169 000 km,1 397 cm3,Benzyna
"30000
PLN",Volkswagen Passat B6,Do negocjacji,2009,206 188 km,1 968 cm3,Diesel
"41999
PLN",Audi A4 B8,,2012,280 000 km,1 968 cm3,Diesel
"32000
PLN",Jeep Grand Cherokee II,,2003,265 000 km,4 700 cm3,Benzyna+LPG
"43500
PLN",Seat Leon III,"Do negocjacji, Faktura VAT",2016,106 000 km,1 200 cm3,Benzyna
"21900
PLN",Audi A4 B7,,2006,250 000 km,1 800 cm3,Benzyna
"64000
PLN",Mercedes-Benz Klasa A W176,Do negocjacji,2016,71 000 km,1 461 cm3,Diesel
"12950
PLN",BMW Seria 5 E60/E61,,2006,354 000 km,2 000 cm3,Diesel
"147900
PLN",Jaguar XE,Faktura VAT,2017,72 600 km,1 999 cm3,Diesel
"31500
PLN",Mercedes-Benz Vito W639,Faktura VAT,2012,703 000 km,2 143 cm3,Benzyna
"15000
PLN",Volkswagen Polo V,Do negocjacji,2011,109 000 km,1 200 cm3,Diesel
"8200
PLN",Opel Meriva I,Do negocjacji,2005,187 121 km,1 600 cm3,Benzyna
"57900
PLN",Nissan Qashqai II,Do negocjacji,2014,74 000 km,1 598 cm3,Diesel
"81900
PLN",Chrysler 300C,Do negocjacji,2016,11 000 km,3 600 cm3,Benzyna
"23900
PLN",Suzuki Grand Vitara II,Do negocjacji,2006,217 903 km,2 000 cm3,Benzyna
"39900
PLN",BMW X1 E84,Do negocjacji,2011,219 000 km,2 000 cm3,Diesel
"31365
PLN",Subaru Forester III,"Mo¿liwoœæ odliczenia VAT, Do negocjacji, Faktura VAT",2009,192 000 km,1 998 cm3,Diesel
"8399
PLN",Opel Meriva I,Do negocjacji,2005,240 000 km,1 800 cm3,Benzyna
"39000
PLN",Peugeot 3008 I,,2015,123 600 km,1 997 cm3,Diesel
"33800
PLN",Peugeot 308 T9,,2016,117 000 km,1 598 cm3,Diesel
"9000
PLN",Fiat Stilo,Do negocjacji,2002,160 000 km,1 747 cm3,Benzyna
"62900
PLN",Opel Mokka,,2017,18 211 km,1 598 cm3,Benzyna
"39000
PLN",Škoda Octavia III,Do negocjacji,2015,120 000 km,1 600 cm3,Diesel
"25500
PLN",BMW Seria 5 E60/E61,Do negocjacji,2005,265 000 km,2 500 cm3,Benzyna
"67400
PLN",Volkswagen Golf Sportsvan,,2016,35 106 km,1 395 cm3,Benzyna
"16500
PLN",Toyota Avensis III,Do negocjacji,2010,321 000 km,2 000 cm3,Diesel
"119900
PLN",Audi A4 B9,Do negocjacji,2016,151 156 km,3 000 cm3,Diesel
"183000
PLN",BMW M3,,2015,56 000 km,3 000 cm3,Benzyna
"94900
PLN",Toyota RAV4 IV,Do negocjacji,2016,50 000 km,2 494 cm3,Hybryda
"79800
PLN",Audi A6 C7,Do negocjacji,2014,161 000 km,2 000 cm3,Diesel
"14000
PLN",Kia Pro_cee'd,Do negocjacji,2008,233 571 km,1 396 cm3,Benzyna
"4400
PLN",Peugeot 206,Do negocjacji,2006,130 000 km,1 360 cm3,Benzyna
"11500
PLN",Škoda Fabia II,,2011,255 000 km,1 598 cm3,Diesel
"17900
PLN",Renault Laguna III,"Do negocjacji, Faktura VAT",2008,203 000 km,2 000 cm3,Diesel
"38000
PLN",Toyota Auris II,"Do negocjacji, Faktura VAT",2014,111 000 km,1 329 cm3,Benzyna
"42800
PLN",Ford S-Max I,Do negocjacji,2013,198 657 km,2 000 cm3,Diesel
"39900
PLN",Audi S3 8P,Do negocjacji,2007,149 103 km,1 984 cm3,Benzyna
"12800
PLN",Seat Leon II,Do negocjacji,2008,310 000 km,1 968 cm3,Diesel
"259900
PLN",Audi S5,"Mo¿liwoœæ odliczenia VAT, Do negocjacji, Faktura VAT",2018,43 200 km,3 000 cm3,Benzyna
"26000
PLN",BMW Seria 5 E60/E61,,2005,378 000 km,2 500 cm3,Diesel
"24900
PLN",Chevrolet Cruze,,2013,146 000 km,1 686 cm3,Diesel
"46494
PLN",Seat Leon III,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2015,113 500 km,1 600 cm3,Diesel
"11500
PLN",Fiat Bravo II,Do negocjacji,2009,289 000 km,1 598 cm3,Diesel
"26900
PLN",Škoda Superb II,Do negocjacji,2008,249 000 km,1 896 cm3,Diesel
"7950
PLN",Ford Fusion,Do negocjacji,2004,208 000 km,1 400 cm3,Benzyna
"109900
PLN",Nissan Qashqai II,Faktura VAT,2019,2 000 km,1 332 cm3,Benzyna
"74999
PLN",Škoda Superb III,"Do negocjacji, Faktura VAT",2016,136 000 km,2 000 cm3,Benzyna
"64900
PLN",BMW Seria 3 F30/F31,Faktura VAT,2016,69 000 km,1 500 cm3,Benzyna
